iso_code;year;fuel;production
MLI;2017;gas;0.0
MLI;2018;gas;0.0
MLI;2019;gas;0.0
MLI;2020;gas;0.0
MLT;2000;gas;0.0
MLT;2001;gas;0.0
MLT;2002;gas;0.0
MLT;2003;gas;0.0
MLT;2004;gas;0.0
MLT;2005;gas;0.0
MLT;2006;gas;0.0
MLT;2007;gas;0.0
MLT;2008;gas;0.0
MLT;2009;gas;0.0
MLT;2010;gas;0.0
MLT;2011;gas;0.0
MLT;2012;gas;0.0
MLT;2013;gas;0.0
MLT;2014;gas;0.0
MLT;2015;gas;0.0
MLT;2016;gas;0.0
MLT;2017;gas;1.29
MLT;2018;gas;1.75
MLT;2019;gas;1.83
MLT;2020;gas;1.84
MLT;2021;gas;1.94
MRT;2000;gas;0.0
MRT;2001;gas;0.0
MRT;2002;gas;0.0
MRT;2003;gas;0.0
MRT;2004;gas;0.0
MRT;2005;gas;0.0
MRT;2006;gas;0.0
MRT;2007;gas;0.0
MRT;2008;gas;0.0
MRT;2009;gas;0.0
MRT;2010;gas;0.0
MRT;2011;gas;0.0
MRT;2012;gas;0.0
MRT;2013;gas;0.0
MRT;2014;gas;0.0
MRT;2015;gas;0.0
MRT;2016;gas;0.0
MRT;2017;gas;0.0
MRT;2018;gas;0.0
MRT;2019;gas;0.0
MRT;2020;gas;0.0
MUS;2000;gas;0.0
MUS;2001;gas;0.0
MUS;2002;gas;0.0
MUS;2003;gas;0.0
MUS;2004;gas;0.0
MUS;2005;gas;0.0
MUS;2006;gas;0.0
MUS;2007;gas;0.0
MUS;2008;gas;0.0
MUS;2009;gas;0.0
MUS;2010;gas;0.0
MUS;2011;gas;0.0
MUS;2012;gas;0.0
MUS;2013;gas;0.0
MUS;2014;gas;0.0
MUS;2015;gas;0.0
MUS;2016;gas;0.0
MUS;2017;gas;0.0
MUS;2018;gas;0.0
MUS;2019;gas;0.0
MUS;2020;gas;0.0
MEX;2000;gas;40.31
MEX;2001;gas;50.861
MEX;2002;gas;69.601
MEX;2003;gas;80.583
MEX;2004;gas;92.373
MEX;2005;gas;86.48
MEX;2006;gas;116.057
MEX;2007;gas;128.786
MEX;2008;gas;131.273
MEX;2009;gas;138.156
MEX;2010;gas;143.751
MEX;2011;gas;151.711
MEX;2012;gas;153.645
MEX;2013;gas;165.499
MEX;2014;gas;174.039
MEX;2015;gas;186.312
MEX;2016;gas;191.965
MEX;2017;gas;192.735
MEX;2018;gas;200.363
MEX;2019;gas;210.759
MEX;2020;gas;200.069
MEX;2021;gas;203.316
MDA;2000;gas;2.06
MDA;2001;gas;2.21
MDA;2002;gas;2.13
MDA;2003;gas;2.2
MDA;2004;gas;2.14
MDA;2005;gas;2.21
MDA;2006;gas;2.25
MDA;2007;gas;1.76
MDA;2008;gas;1.8
MDA;2009;gas;1.88
MDA;2010;gas;0.96
MDA;2011;gas;0.92
MDA;2012;gas;0.88
MDA;2013;gas;0.84
MDA;2014;gas;0.88
MDA;2015;gas;0.86
MDA;2016;gas;0.83
MDA;2017;gas;0.8
MDA;2018;gas;0.85
MDA;2019;gas;0.8
MDA;2020;gas;1.67
MDA;2021;gas;2.11
MNG;2000;gas;0.0
MNG;2001;gas;0.0
MNG;2002;gas;0.0
MNG;2003;gas;0.0
MNG;2004;gas;0.0
MNG;2005;gas;0.0
MNG;2006;gas;0.0
MNG;2007;gas;0.0
MNG;2008;gas;0.0
MNG;2009;gas;0.0
MNG;2010;gas;0.0
MNG;2011;gas;0.0
MNG;2012;gas;0.0
MNG;2013;gas;0.0
MNG;2014;gas;0.0
MNG;2015;gas;0.0
MNG;2016;gas;0.0
MNG;2017;gas;0.0
MNG;2018;gas;0.0
MNG;2019;gas;0.0
MNG;2020;gas;0.0
MNG;2021;gas;0.0
MNE;2005;gas;0.0
MNE;2006;gas;0.0
MNE;2007;gas;0.0
MNE;2008;gas;0.0
MNE;2009;gas;0.0
MNE;2010;gas;0.0
MNE;2011;gas;0.0
MNE;2012;gas;0.0
MNE;2013;gas;0.0
MNE;2014;gas;0.0
MNE;2015;gas;0.0
MNE;2016;gas;0.0
MNE;2017;gas;0.0
MNE;2018;gas;0.0
MNE;2019;gas;0.0
MNE;2020;gas;0.0
MNE;2021;gas;0.0
MAR;2000;gas;0.0
MAR;2001;gas;0.0
MAR;2002;gas;0.0
MAR;2003;gas;0.0
MAR;2004;gas;0.0
MAR;2005;gas;2.44
MAR;2006;gas;2.51
MAR;2007;gas;2.52
MAR;2008;gas;2.56
MAR;2009;gas;2.28
MAR;2010;gas;4.61
MAR;2011;gas;5.26
MAR;2012;gas;5.89
MAR;2013;gas;5.33
MAR;2014;gas;4.73
MAR;2015;gas;4.92
MAR;2016;gas;5.05
MAR;2017;gas;4.86
MAR;2018;gas;3.84
MAR;2019;gas;4.49
MAR;2020;gas;4.26
MAR;2021;gas;
MOZ;2000;gas;0.0
MOZ;2001;gas;0.0
MOZ;2002;gas;0.0
MOZ;2003;gas;0.0
MOZ;2004;gas;0.0
MOZ;2005;gas;0.0
MOZ;2006;gas;0.0
MOZ;2007;gas;0.0
MOZ;2008;gas;0.0
MOZ;2009;gas;0.0
MOZ;2010;gas;0.0
MOZ;2011;gas;0.0
MOZ;2012;gas;0.0
MOZ;2013;gas;0.0
MOZ;2014;gas;0.0
MOZ;2015;gas;0.0
MOZ;2016;gas;0.0
MOZ;2017;gas;0.0
MOZ;2018;gas;1.95
MOZ;2019;gas;2.42
MOZ;2020;gas;2.3
MMR;2000;gas;2.55
MMR;2001;gas;2.25
MMR;2002;gas;2.33
MMR;2003;gas;2.63
MMR;2004;gas;2.26
MMR;2005;gas;1.95
MMR;2006;gas;1.82
MMR;2007;gas;1.76
MMR;2008;gas;1.62
MMR;2009;gas;1.08
MMR;2010;gas;1.55
MMR;2011;gas;1.49
MMR;2012;gas;1.86
MMR;2013;gas;2.26
MMR;2014;gas;4.04
MMR;2015;gas;4.9
MMR;2016;gas;6.05
MMR;2017;gas;5.26
MMR;2018;gas;6.2
MMR;2019;gas;8.38
MMR;2020;gas;7.38
MMR;2021;gas;
NAM;2000;gas;0.0
NAM;2001;gas;0.0
NAM;2002;gas;0.0
NAM;2003;gas;0.0
NAM;2004;gas;0.0
NAM;2005;gas;0.0
NAM;2006;gas;0.0
NAM;2007;gas;0.0
NAM;2008;gas;0.0
NAM;2009;gas;0.0
NAM;2010;gas;0.0
NAM;2011;gas;0.0
NAM;2012;gas;0.0
NAM;2013;gas;0.0
NAM;2014;gas;0.0
NAM;2015;gas;0.0
NAM;2016;gas;0.0
NAM;2017;gas;0.0
NAM;2018;gas;0.0
NAM;2019;gas;0.0
NAM;2020;gas;0.0
NRU;2000;gas;0.0
NRU;2001;gas;0.0
NRU;2002;gas;0.0
NRU;2003;gas;0.0
NRU;2004;gas;0.0
NRU;2005;gas;0.0
NRU;2006;gas;0.0
NRU;2007;gas;0.0
NRU;2008;gas;0.0
NRU;2009;gas;0.0
NRU;2010;gas;0.0
NRU;2011;gas;0.0
NRU;2012;gas;0.0
NRU;2013;gas;0.0
NRU;2014;gas;0.0
NRU;2015;gas;0.0
NRU;2016;gas;0.0
NRU;2017;gas;0.0
NRU;2018;gas;0.0
NRU;2019;gas;0.0
NRU;2020;gas;0.0
NPL;2000;gas;0.0
NPL;2001;gas;0.0
NPL;2002;gas;0.0
NPL;2003;gas;0.0
NPL;2004;gas;0.0
NPL;2005;gas;0.0
NPL;2006;gas;0.0
NPL;2007;gas;0.0
NPL;2008;gas;0.0
NPL;2009;gas;0.0
NPL;2010;gas;0.0
NPL;2011;gas;0.0
NPL;2012;gas;0.0
NPL;2013;gas;0.0
NPL;2014;gas;0.0
NPL;2015;gas;0.0
NPL;2016;gas;0.0
NPL;2017;gas;0.0
NPL;2018;gas;0.0
NPL;2019;gas;0.0
NPL;2020;gas;0.0
NLD;2000;gas;52.493
NLD;2001;gas;54.408
NLD;2002;gas;55.132
NLD;2003;gas;56.173
NLD;2004;gas;60.498
NLD;2005;gas;58.208
NLD;2006;gas;57.075
NLD;2007;gas;60.888
NLD;2008;gas;64.563
NLD;2009;gas;68.494
NLD;2010;gas;73.578
NLD;2011;gas;67.946
NLD;2012;gas;54.057
NLD;2013;gas;54.029
NLD;2014;gas;50.992
NLD;2015;gas;45.881
NLD;2016;gas;52.567
NLD;2017;gas;57.884
NLD;2018;gas;57.349
NLD;2019;gas;70.653
NLD;2020;gas;72.559
NLD;2021;gas;56.302
NZL;2000;gas;3.22
NZL;2001;gas;4.09
NZL;2002;gas;3.47
NZL;2003;gas;3.85
NZL;2004;gas;3.62
NZL;2005;gas;4.59
NZL;2006;gas;4.64
NZL;2007;gas;6.54
NZL;2008;gas;6.79
NZL;2009;gas;5.4
NZL;2010;gas;5.28
NZL;2011;gas;4.91
NZL;2012;gas;6.4
NZL;2013;gas;6.74
NZL;2014;gas;5.55
NZL;2015;gas;5.39
NZL;2016;gas;4.3
NZL;2017;gas;5.11
NZL;2018;gas;4.55
NZL;2019;gas;5.0
NZL;2020;gas;5.71
NZL;2021;gas;4.65
NIC;2000;gas;0.0
NIC;2001;gas;0.0
NIC;2002;gas;0.0
NIC;2003;gas;0.0
NIC;2004;gas;0.0
NIC;2005;gas;0.0
NIC;2006;gas;0.0
NIC;2007;gas;0.0
NIC;2008;gas;0.0
NIC;2009;gas;0.0
NIC;2010;gas;0.0
NIC;2011;gas;0.0
NIC;2012;gas;0.0
NIC;2013;gas;0.0
NIC;2014;gas;0.0
NIC;2015;gas;0.0
NIC;2016;gas;0.0
NIC;2017;gas;0.0
NIC;2018;gas;0.0
NIC;2019;gas;0.0
NIC;2020;gas;0.0
NER;2000;gas;0.0
NER;2001;gas;0.0
NER;2002;gas;0.0
NER;2003;gas;0.0
NER;2004;gas;0.0
NER;2005;gas;0.0
NER;2006;gas;0.0
NER;2007;gas;0.0
NER;2008;gas;0.0
NER;2009;gas;0.0
NER;2010;gas;0.0
NER;2011;gas;0.0
NER;2012;gas;0.0
NER;2013;gas;0.0
NER;2014;gas;0.0
NER;2015;gas;0.0
NER;2016;gas;0.0
NER;2017;gas;0.0
NER;2018;gas;0.0
NER;2019;gas;0.0
NER;2020;gas;0.0
NGA;2000;gas;7.9
NGA;2001;gas;8.4
NGA;2002;gas;11.75
NGA;2003;gas;11.24
NGA;2004;gas;14.27
NGA;2005;gas;14.01
NGA;2006;gas;14.96
NGA;2007;gas;14.94
NGA;2008;gas;13.81
NGA;2009;gas;13.7
NGA;2010;gas;17.74
NGA;2011;gas;19.08
NGA;2012;gas;20.89
NGA;2013;gas;21.49
NGA;2014;gas;24.52
NGA;2015;gas;24.44
NGA;2016;gas;23.27
NGA;2017;gas;24.42
NGA;2018;gas;23.53
NGA;2019;gas;22.58
NGA;2020;gas;21.39
NGA;2021;gas;
PRK;2000;gas;0.0
PRK;2001;gas;0.0
PRK;2002;gas;0.0
PRK;2003;gas;0.0
PRK;2004;gas;0.0
PRK;2005;gas;0.0
PRK;2006;gas;0.0
PRK;2007;gas;0.0
PRK;2008;gas;0.0
PRK;2009;gas;0.0
PRK;2010;gas;0.0
PRK;2011;gas;0.0
PRK;2012;gas;0.0
PRK;2013;gas;0.0
PRK;2014;gas;0.0
PRK;2015;gas;0.0
PRK;2016;gas;0.0
PRK;2017;gas;0.0
PRK;2018;gas;0.0
PRK;2019;gas;0.0
PRK;2020;gas;0.0
MKD;2000;gas;0.0
MKD;2001;gas;0.0
MKD;2002;gas;0.0
MKD;2003;gas;0.0
MKD;2004;gas;0.0
MKD;2005;gas;0.0
MKD;2006;gas;0.0
MKD;2007;gas;0.0
MKD;2008;gas;0.0
MKD;2009;gas;0.0
MKD;2010;gas;0.03
MKD;2011;gas;0.09
MKD;2012;gas;0.3
MKD;2013;gas;0.36
MKD;2014;gas;0.2
MKD;2015;gas;0.18
MKD;2016;gas;0.57
MKD;2017;gas;0.83
MKD;2018;gas;0.75
MKD;2019;gas;0.96
MKD;2020;gas;0.96
MKD;2021;gas;0.96
NOR;2000;gas;0.21
NOR;2001;gas;0.24
NOR;2002;gas;0.2
NOR;2003;gas;0.3
NOR;2004;gas;0.37
NOR;2005;gas;0.38
NOR;2006;gas;0.47
NOR;2007;gas;0.76
NOR;2008;gas;0.44
NOR;2009;gas;4.23
NOR;2010;gas;4.8
NOR;2011;gas;3.71
NOR;2012;gas;2.24
NOR;2013;gas;2.07
NOR;2014;gas;2.22
NOR;2015;gas;2.2
NOR;2016;gas;2.21
NOR;2017;gas;2.06
NOR;2018;gas;2.18
NOR;2019;gas;2.06
NOR;2020;gas;1.14
NOR;2021;gas;0.0
OMN;2000;gas;8.56
OMN;2001;gas;9.15
OMN;2002;gas;9.71
OMN;2003;gas;10.07
OMN;2004;gas;10.81
OMN;2005;gas;11.89
OMN;2006;gas;13.26
OMN;2007;gas;13.32
OMN;2008;gas;14.88
OMN;2009;gas;16.75
OMN;2010;gas;18.63
OMN;2011;gas;20.56
OMN;2012;gas;23.52
OMN;2013;gas;24.67
OMN;2014;gas;27.38
OMN;2015;gas;30.79
OMN;2016;gas;32.17
OMN;2017;gas;33.96
OMN;2018;gas;35.45
OMN;2019;gas;36.03
OMN;2020;gas;34.21
OMN;2021;gas;
PAK;2000;gas;29.66
PAK;2001;gas;31.34
PAK;2002;gas;31.58
PAK;2003;gas;31.89
PAK;2004;gas;35.0
PAK;2005;gas;36.87
PAK;2006;gas;39.13
PAK;2007;gas;39.02
PAK;2008;gas;37.95
PAK;2009;gas;39.65
PAK;2010;gas;36.61
PAK;2011;gas;37.91
PAK;2012;gas;38.82
PAK;2013;gas;41.95
PAK;2014;gas;44.61
PAK;2015;gas;46.69
PAK;2016;gas;53.84
PAK;2017;gas;46.26
PAK;2018;gas;44.34
PAK;2019;gas;43.54
PAK;2020;gas;39.07
PAK;2021;gas;39.81
PAN;2000;gas;0.0
PAN;2001;gas;0.0
PAN;2002;gas;0.0
PAN;2003;gas;0.0
PAN;2004;gas;0.0
PAN;2005;gas;0.0
PAN;2006;gas;0.0
PAN;2007;gas;0.0
PAN;2008;gas;0.0
PAN;2009;gas;0.0
PAN;2010;gas;0.0
PAN;2011;gas;0.0
PAN;2012;gas;0.0
PAN;2013;gas;0.0
PAN;2014;gas;0.0
PAN;2015;gas;0.0
PAN;2016;gas;0.0
PAN;2017;gas;0.0
PAN;2018;gas;0.38
PAN;2019;gas;0.86
PAN;2020;gas;0.58
PNG;2000;gas;0.0
PNG;2001;gas;0.0
PNG;2002;gas;0.0
PNG;2003;gas;0.0
PNG;2004;gas;0.0
PNG;2005;gas;0.0
PNG;2006;gas;0.0
PNG;2007;gas;0.0
PNG;2008;gas;0.0
PNG;2009;gas;0.0
PNG;2010;gas;0.0
PNG;2011;gas;0.0
PNG;2012;gas;0.0
PNG;2013;gas;0.0
PNG;2014;gas;0.0
PNG;2015;gas;0.0
PNG;2016;gas;0.0
PNG;2017;gas;0.0
PNG;2018;gas;0.0
PNG;2019;gas;0.0
PNG;2020;gas;0.0
PRY;2000;gas;0.0
PRY;2001;gas;0.0
PRY;2002;gas;0.0
PRY;2003;gas;0.0
PRY;2004;gas;0.0
PRY;2005;gas;0.0
PRY;2006;gas;0.0
PRY;2007;gas;0.0
PRY;2008;gas;0.0
PRY;2009;gas;0.0
PRY;2010;gas;0.0
PRY;2011;gas;0.0
PRY;2012;gas;0.0
PRY;2013;gas;0.0
PRY;2014;gas;0.0
PRY;2015;gas;0.0
PRY;2016;gas;0.0
PRY;2017;gas;0.0
PRY;2018;gas;0.0
PRY;2019;gas;0.0
PRY;2020;gas;0.0
PER;2000;gas;0.51
PER;2001;gas;0.46
PER;2002;gas;0.59
PER;2003;gas;0.65
PER;2004;gas;2.12
PER;2005;gas;2.63
PER;2006;gas;3.64
PER;2007;gas;5.89
PER;2008;gas;7.6
PER;2009;gas;7.43
PER;2010;gas;8.91
PER;2011;gas;10.9
PER;2012;gas;11.16
PER;2013;gas;13.91
PER;2014;gas;15.27
PER;2015;gas;16.71
PER;2016;gas;18.51
PER;2017;gas;16.1
PER;2018;gas;15.87
PER;2019;gas;16.61
PER;2020;gas;15.82
PER;2021;gas;19.22
PHL;2000;gas;1.8
PHL;2001;gas;3.82
PHL;2002;gas;8.7
PHL;2003;gas;9.8
PHL;2004;gas;10.32
PHL;2005;gas;10.5
PHL;2006;gas;9.66
PHL;2007;gas;10.84
PHL;2008;gas;10.63
PHL;2009;gas;10.95
PHL;2010;gas;12.55
PHL;2011;gas;12.11
PHL;2012;gas;12.75
PHL;2013;gas;12.29
PHL;2014;gas;12.57
PHL;2015;gas;12.59
PHL;2016;gas;14.26
PHL;2017;gas;14.29
PHL;2018;gas;14.53
PHL;2019;gas;14.53
PHL;2020;gas;13.54
PHL;2021;gas;13.05
POL;2000;gas;0.928
POL;2001;gas;1.358
POL;2002;gas;2.198
POL;2003;gas;2.425
POL;2004;gas;3.225
POL;2005;gas;5.165
POL;2006;gas;4.58
POL;2007;gas;4.483
POL;2008;gas;4.679
POL;2009;gas;4.787
POL;2010;gas;4.798
POL;2011;gas;5.821
POL;2012;gas;6.26
POL;2013;gas;5.27
POL;2014;gas;5.328
POL;2015;gas;5.973
POL;2016;gas;7.831
POL;2017;gas;10.035
POL;2018;gas;12.634
POL;2019;gas;14.797
POL;2020;gas;17.288
POL;2021;gas;15.475
PRT;2000;gas;7.14
PRT;2001;gas;7.21
PRT;2002;gas;9.04
PRT;2003;gas;7.74
PRT;2004;gas;11.69
PRT;2005;gas;13.61
PRT;2006;gas;12.34
PRT;2007;gas;13.12
PRT;2008;gas;15.2
PRT;2009;gas;14.71
PRT;2010;gas;14.9
PRT;2011;gas;14.92
PRT;2012;gas;10.67
PRT;2013;gas;7.23
PRT;2014;gas;6.83
PRT;2015;gas;10.56
PRT;2016;gas;12.58
PRT;2017;gas;18.89
PRT;2018;gas;15.61
PRT;2019;gas;17.26
PRT;2020;gas;17.72
PRT;2021;gas;15.8
QAT;2000;gas;8.59
QAT;2001;gas;9.35
QAT;2002;gas;10.28
QAT;2003;gas;11.29
QAT;2004;gas;12.44
QAT;2005;gas;13.53
QAT;2006;gas;16.06
QAT;2007;gas;18.29
QAT;2008;gas;20.32
QAT;2009;gas;22.71
QAT;2010;gas;26.46
QAT;2011;gas;28.86
QAT;2012;gas;32.67
QAT;2013;gas;32.56
QAT;2014;gas;36.34
QAT;2015;gas;38.98
QAT;2016;gas;39.74
QAT;2017;gas;42.79
QAT;2018;gas;45.01
QAT;2019;gas;46.85
QAT;2020;gas;44.48
QAT;2021;gas;
ROU;2000;gas;9.0
ROU;2001;gas;8.07
ROU;2002;gas;8.97
ROU;2003;gas;9.7
ROU;2004;gas;10.46
ROU;2005;gas;9.61
ROU;2006;gas;11.83
ROU;2007;gas;11.56
ROU;2008;gas;9.92
ROU;2009;gas;7.63
ROU;2010;gas;7.26
ROU;2011;gas;8.36
ROU;2012;gas;8.72
ROU;2013;gas;9.26
ROU;2014;gas;8.1
ROU;2015;gas;9.39
ROU;2016;gas;9.65
ROU;2017;gas;10.66
ROU;2018;gas;10.52
ROU;2019;gas;8.95
ROU;2020;gas;9.81
ROU;2021;gas;10.16
RUS;2000;gas;370.372
RUS;2001;gas;376.744
RUS;2002;gas;384.773
RUS;2003;gas;406.82
RUS;2004;gas;422.559
RUS;2005;gas;440.067
RUS;2006;gas;455.248
RUS;2007;gas;489.137
RUS;2008;gas;494.441
RUS;2009;gas;469.829
RUS;2010;gas;520.534
RUS;2011;gas;521.296
RUS;2012;gas;526.111
RUS;2013;gas;529.96
RUS;2014;gas;534.85
RUS;2015;gas;529.755
RUS;2016;gas;521.809
RUS;2017;gas;516.274
RUS;2018;gas;523.722
RUS;2019;gas;512.329
RUS;2020;gas;464.906
RUS;2021;gas;496.832
RWA;2000;gas;0.0
RWA;2001;gas;0.0
RWA;2002;gas;0.0
RWA;2003;gas;0.0
RWA;2004;gas;0.0
RWA;2005;gas;0.0
RWA;2006;gas;0.0
RWA;2007;gas;0.0
RWA;2008;gas;0.0
RWA;2009;gas;0.0
RWA;2010;gas;0.0
RWA;2011;gas;0.0
RWA;2012;gas;0.0
RWA;2013;gas;0.0
RWA;2014;gas;0.0
RWA;2015;gas;0.0
RWA;2016;gas;0.0
RWA;2017;gas;0.0
RWA;2018;gas;0.0
RWA;2019;gas;0.0
RWA;2020;gas;0.0
WSM;2000;gas;0.0
WSM;2001;gas;0.0
WSM;2002;gas;0.0
WSM;2003;gas;0.0
WSM;2004;gas;0.0
WSM;2005;gas;0.0
WSM;2006;gas;0.0
WSM;2007;gas;0.0
WSM;2008;gas;0.0
WSM;2009;gas;0.0
WSM;2010;gas;0.0
WSM;2011;gas;0.0
WSM;2012;gas;0.0
WSM;2013;gas;0.0
WSM;2014;gas;0.0
WSM;2015;gas;0.0
WSM;2016;gas;0.0
WSM;2017;gas;0.0
WSM;2018;gas;0.0
WSM;2019;gas;0.0
WSM;2020;gas;0.0
SAU;2000;gas;63.839
SAU;2001;gas;76.655
SAU;2002;gas;86.507
SAU;2003;gas;91.363
SAU;2004;gas;98.739
SAU;2005;gas;107.932
SAU;2006;gas;104.548
SAU;2007;gas;102.709
SAU;2008;gas;100.708
SAU;2009;gas;94.088
SAU;2010;gas;100.904
SAU;2011;gas;110.953
SAU;2012;gas;125.849
SAU;2013;gas;138.068
SAU;2014;gas;143.028
SAU;2015;gas;154.679
SAU;2016;gas;166.978
SAU;2017;gas;188.537
SAU;2018;gas;200.032
SAU;2019;gas;206.028
SAU;2020;gas;207.033
SAU;2021;gas;215.933
SEN;2000;gas;0.0
SEN;2001;gas;0.0
SEN;2002;gas;0.0
SEN;2003;gas;0.0
SEN;2004;gas;0.0
SEN;2005;gas;0.0
SEN;2006;gas;0.0
SEN;2007;gas;0.0
SEN;2008;gas;0.0
SEN;2009;gas;0.0
SEN;2010;gas;0.0
SEN;2011;gas;0.0
SEN;2012;gas;0.0
SEN;2013;gas;0.0
SEN;2014;gas;0.0
SEN;2015;gas;0.0
SEN;2016;gas;1.03
SEN;2017;gas;1.09
SEN;2018;gas;0.93
SEN;2019;gas;1.8
SEN;2020;gas;1.71
SEN;2021;gas;1.88
SRB;2000;gas;0.39
SRB;2001;gas;0.5
SRB;2002;gas;0.5
SRB;2003;gas;0.54
SRB;2004;gas;0.68
SRB;2005;gas;0.32
SRB;2006;gas;0.12
SRB;2007;gas;0.43
SRB;2008;gas;0.41
SRB;2009;gas;0.17
SRB;2010;gas;0.33
SRB;2011;gas;0.5
SRB;2012;gas;0.48
SRB;2013;gas;0.3
SRB;2014;gas;0.23
SRB;2015;gas;0.22
SRB;2016;gas;0.38
SRB;2017;gas;0.55
SRB;2018;gas;0.6
SRB;2019;gas;0.67
SRB;2020;gas;0.67
SRB;2021;gas;0.67
SYC;2000;gas;0.0
SYC;2001;gas;0.0
SYC;2002;gas;0.0
SYC;2003;gas;0.0
SYC;2004;gas;0.0
SYC;2005;gas;0.0
SYC;2006;gas;0.0
SYC;2007;gas;0.0
SYC;2008;gas;0.0
SYC;2009;gas;0.0
SYC;2010;gas;0.0
SYC;2011;gas;0.0
SYC;2012;gas;0.0
SYC;2013;gas;0.0
SYC;2014;gas;0.0
SYC;2015;gas;0.0
SYC;2016;gas;0.0
SYC;2017;gas;0.0
SYC;2018;gas;0.0
SYC;2019;gas;0.0
SYC;2020;gas;0.0
SLE;2000;gas;0.0
SLE;2001;gas;0.0
SLE;2002;gas;0.0
SLE;2003;gas;0.0
SLE;2004;gas;0.0
SLE;2005;gas;0.0
SLE;2006;gas;0.0
SLE;2007;gas;0.0
SLE;2008;gas;0.0
SLE;2009;gas;0.0
SLE;2010;gas;0.0
SLE;2011;gas;0.0
SLE;2012;gas;0.0
SLE;2013;gas;0.0
SLE;2014;gas;0.0
SLE;2015;gas;0.0
SLE;2016;gas;0.0
SLE;2017;gas;0.0
SLE;2018;gas;0.0
SLE;2019;gas;0.0
SLE;2020;gas;0.0
SGP;2000;gas;14.37
SGP;2001;gas;17.72
SGP;2002;gas;19.62
SGP;2003;gas;20.01
SGP;2004;gas;20.43
SGP;2005;gas;22.5
SGP;2006;gas;23.89
SGP;2007;gas;26.65
SGP;2008;gas;27.9
SGP;2009;gas;28.33
SGP;2010;gas;30.06
SGP;2011;gas;30.68
SGP;2012;gas;33.19
SGP;2013;gas;40.14
SGP;2014;gas;44.17
SGP;2015;gas;45.19
SGP;2016;gas;46.74
SGP;2017;gas;47.05
SGP;2018;gas;47.89
SGP;2019;gas;48.94
SGP;2020;gas;47.77
SGP;2021;gas;50.3
SVK;2000;gas;3.34
SVK;2001;gas;2.7
SVK;2002;gas;2.51
SVK;2003;gas;2.4
SVK;2004;gas;2.42
SVK;2005;gas;2.18
SVK;2006;gas;1.91
SVK;2007;gas;1.62
SVK;2008;gas;1.61
SVK;2009;gas;1.97
SVK;2010;gas;2.21
SVK;2011;gas;3.15
SVK;2012;gas;2.85
SVK;2013;gas;2.39
SVK;2014;gas;1.62
SVK;2015;gas;1.6
SVK;2016;gas;1.52
SVK;2017;gas;1.67
SVK;2018;gas;1.86
SVK;2019;gas;3.07
SVK;2020;gas;3.69
SVK;2021;gas;4.32
SVN;2000;gas;0.29
SVN;2001;gas;0.3
SVN;2002;gas;0.29
SVN;2003;gas;0.37
SVN;2004;gas;0.36
SVN;2005;gas;0.34
SVN;2006;gas;0.37
SVN;2007;gas;0.45
SVN;2008;gas;0.48
SVN;2009;gas;0.59
SVN;2010;gas;0.55
SVN;2011;gas;0.49
SVN;2012;gas;0.53
SVN;2013;gas;0.51
SVN;2014;gas;0.37
SVN;2015;gas;0.4
SVN;2016;gas;0.42
SVN;2017;gas;0.48
SVN;2018;gas;0.48
SVN;2019;gas;0.54
SVN;2020;gas;0.59
SVN;2021;gas;0.65
SLB;2000;gas;0.0
SLB;2001;gas;0.0
SLB;2002;gas;0.0
SLB;2003;gas;0.0
SLB;2004;gas;0.0
SLB;2005;gas;0.0
SLB;2006;gas;0.0
SLB;2007;gas;0.0
SLB;2008;gas;0.0
SLB;2009;gas;0.0
SLB;2010;gas;0.0
SLB;2011;gas;0.0
SLB;2012;gas;0.0
SLB;2013;gas;0.0
SLB;2014;gas;0.0
SLB;2015;gas;0.0
SLB;2016;gas;0.0
SLB;2017;gas;0.0
SLB;2018;gas;0.0
SLB;2019;gas;0.0
SLB;2020;gas;0.0
SOM;2000;gas;0.0
SOM;2001;gas;0.0
SOM;2002;gas;0.0
SOM;2003;gas;0.0
SOM;2004;gas;0.0
SOM;2005;gas;0.0
SOM;2006;gas;0.0
SOM;2007;gas;0.0
SOM;2008;gas;0.0
SOM;2009;gas;0.0
SOM;2010;gas;0.0
SOM;2011;gas;0.0
SOM;2012;gas;0.0
SOM;2013;gas;0.0
SOM;2014;gas;0.0
SOM;2015;gas;0.0
SOM;2016;gas;0.0
SOM;2017;gas;0.0
SOM;2018;gas;0.0
SOM;2019;gas;0.0
SOM;2020;gas;0.0
ZAF;2000;gas;0.0
ZAF;2001;gas;0.0
ZAF;2002;gas;0.0
ZAF;2003;gas;0.001
ZAF;2004;gas;0.003
ZAF;2005;gas;0.086
ZAF;2006;gas;0.02
ZAF;2007;gas;0.086
ZAF;2008;gas;0.086
ZAF;2009;gas;0.007
ZAF;2010;gas;0.809
ZAF;2011;gas;0.878
ZAF;2012;gas;1.762
ZAF;2013;gas;2.979
ZAF;2014;gas;3.1
ZAF;2015;gas;3.976
ZAF;2016;gas;0.0
ZAF;2017;gas;0.0
ZAF;2018;gas;0.0
ZAF;2019;gas;0.0
ZAF;2020;gas;0.0
ZAF;2021;gas;0.0
KOR;2000;gas;29.22
KOR;2001;gas;32.939
KOR;2002;gas;42.106
KOR;2003;gas;44.534
KOR;2004;gas;62.675
KOR;2005;gas;64.029
KOR;2006;gas;74.243
KOR;2007;gas;83.856
