iso_code;country;year;population;gdp;carbon_intensity_elec
LBN;Lebanon;2000;3842774.0;31977721856.0;577.802
LBN;Lebanon;2001;3990999.0;35144531968.0;585.162
LBN;Lebanon;2002;4182205.0;38760996864.0;570.136
LBN;Lebanon;2003;4388378.0;42758062080.0;539.232
LBN;Lebanon;2004;4569377.0;48734072832.0;550.466
LBN;Lebanon;2005;4698761.0;52444897280.0;553.663
LBN;Lebanon;2006;4759760.0;54750392320.0;568.95
LBN;Lebanon;2007;4767347.0;60406931456.0;575.198
LBN;Lebanon;2008;4764745.0;66812624896.0;588.235
LBN;Lebanon;2009;4813026.0;75927797760.0;577.042
LBN;Lebanon;2010;4953064.0;86947323904.0;572.586
LBN;Lebanon;2011;5202022.0;94869528576.0;574.496
LBN;Lebanon;2012;5537620.0;101518524416.0;566.924
LBN;Lebanon;2013;5913016.0;100029005824.0;545.916
LBN;Lebanon;2014;6261046.0;94385545216.0;578.698
LBN;Lebanon;2015;6532681.0;95081783296.0;569.801
LBN;Lebanon;2016;6714281.0;97868324864.0;571.741
LBN;Lebanon;2017;6819373.0;98701180928.0;562.281
LBN;Lebanon;2018;6859408.0;96800194560.0;563.5
LBN;Lebanon;2019;6855709.0;;554.668
LBN;Lebanon;2020;6825442.0;;544.892
LSO;Lesotho;2000;2032805.0;3769602304.0;34.483
LSO;Lesotho;2001;2035738.0;3838921216.0;35.714
LSO;Lesotho;2002;2029832.0;3773087744.0;32.258
LSO;Lesotho;2003;2018355.0;3857951232.0;31.25
LSO;Lesotho;2004;2005953.0;3857815808.0;33.333
LSO;Lesotho;2005;1996115.0;3870538496.0;21.739
LSO;Lesotho;2006;1989933.0;3946096640.0;19.231
LSO;Lesotho;2007;1986926.0;4038812416.0;18.182
LSO;Lesotho;2008;1987130.0;4170596864.0;17.241
LSO;Lesotho;2009;1990135.0;4214040576.0;30.769
LSO;Lesotho;2010;1995575.0;4442653696.0;28.986
LSO;Lesotho;2011;2003793.0;4516049920.0;20.408
LSO;Lesotho;2012;2014988.0;4740080128.0;20.408
LSO;Lesotho;2013;2028528.0;4954224128.0;19.608
LSO;Lesotho;2014;2043448.0;5134647808.0;19.231
LSO;Lesotho;2015;2059011.0;5279079936.0;18.868
LSO;Lesotho;2016;2075041.0;5403951104.0;19.231
LSO;Lesotho;2017;2091532.0;5327153664.0;18.519
LSO;Lesotho;2018;2108327.0;5360395776.0;18.519
LSO;Lesotho;2019;2125267.0;;20.0
LSO;Lesotho;2020;2142252.0;;20.0
LBR;Liberia;2000;2848447.0;2767093248.0;700.0
LBR;Liberia;2001;2953928.0;3200677120.0;700.0
LBR;Liberia;2002;3024727.0;3998735616.0;700.0
LBR;Liberia;2003;3077055.0;2541250560.0;700.0
LBR;Liberia;2004;3135654.0;2286431744.0;700.0
LBR;Liberia;2005;3218114.0;2369891584.0;700.0
LBR;Liberia;2006;3329211.0;2547129088.0;700.0
LBR;Liberia;2007;3461911.0;2664910080.0;720.0
LBR;Liberia;2008;3607863.0;2922602240.0;720.0
LBR;Liberia;2009;3754129.0;3108979968.0;720.0
LBR;Liberia;2010;3891357.0;3260614912.0;720.0
LBR;Liberia;2011;4017446.0;3266880000.0;714.286
LBR;Liberia;2012;4135662.0;3532272896.0;714.286
LBR;Liberia;2013;4248337.0;3819599872.0;714.286
LBR;Liberia;2014;4359508.0;3843632128.0;714.286
LBR;Liberia;2015;4472229.0;3857900032.0;689.655
LBR;Liberia;2016;4586788.0;3793504000.0;710.526
LBR;Liberia;2017;4702224.0;3885372928.0;702.703
LBR;Liberia;2018;4818976.0;3936415744.0;687.5
LBR;Liberia;2019;4937374.0;;709.677
LBR;Liberia;2020;5057677.0;;292.135
LBY;Libya;2000;5357893.0;49983479808.0;503.434
LBY;Libya;2001;5443249.0;54225657856.0;503.963
LBY;Libya;2002;5531097.0;57785786368.0;503.641
LBY;Libya;2003;5620545.0;70475227136.0;504.211
LBY;Libya;2004;5710163.0;79415615488.0;503.949
LBY;Libya;2005;5798615.0;94523187200.0;503.05
LBY;Libya;2006;5886874.0;108872966144.0;502.364
LBY;Libya;2007;5974786.0;123716337664.0;502.433
LBY;Libya;2008;6058740.0;153726681088.0;502.078
LBY;Libya;2009;6133987.0;165559664640.0;500.685
LBY;Libya;2010;6197667.0;187528527872.0;498.203
LBY;Libya;2011;6247438.0;79210020864.0;498.159
LBY;Libya;2012;6285751.0;174091337728.0;497.517
LBY;Libya;2013;6320350.0;80095117312.0;497.475
LBY;Libya;2014;6362039.0;59998892032.0;497.04
LBY;Libya;2015;6418315.0;53558087680.0;496.88
LBY;Libya;2016;6492160.0;51938050048.0;496.615
LBY;Libya;2017;6580723.0;85185675264.0;496.644
LBY;Libya;2018;6678565.0;100416020480.0;496.575
LBY;Libya;2019;6777453.0;;496.687
LBY;Libya;2020;6871287.0;;496.51
LBY;Libya;2021;6958538.0;;
LTU;Lithuania;2000;3501842.0;37788340224.0;87.527
LTU;Lithuania;2001;3473623.0;40252133376.0;67.856
LTU;Lithuania;2002;3444777.0;42971131904.0;56.43
LTU;Lithuania;2003;3414367.0;47492665344.0;51.314
LTU;Lithuania;2004;3381134.0;50600710144.0;51.883
LTU;Lithuania;2005;3344259.0;54504800256.0;67.639
LTU;Lithuania;2006;3303329.0;58536325120.0;80.116
LTU;Lithuania;2007;3258984.0;65020497920.0;71.393
LTU;Lithuania;2008;3212867.0;66724208640.0;71.378
LTU;Lithuania;2009;3167270.0;56833646592.0;65.114
LTU;Lithuania;2010;3123825.0;57760002048.0;347.911
LTU;Lithuania;2011;3083402.0;61248360448.0;207.4
LTU;Lithuania;2012;3045561.0;63596855296.0;198.318
LTU;Lithuania;2013;3008938.0;65826070528.0;210.018
LTU;Lithuania;2014;2971498.0;68128043008.0;227.433
LTU;Lithuania;2015;2931872.0;69339054080.0;202.721
LTU;Lithuania;2016;2889555.0;70911025152.0;234.428
LTU;Lithuania;2017;2845419.0;73923043328.0;0.0
LTU;Lithuania;2018;2801270.0;76617523200.0;0.0
LTU;Lithuania;2019;2759631.0;;0.0
LTU;Lithuania;2020;2722291.0;;181.242
LTU;Lithuania;2021;2689862.0;;209.031
LUX;Luxembourg;2000;436106.0;21906683904.0;0.0
LUX;Luxembourg;2001;440197.0;22374428672.0;0.0
LUX;Luxembourg;2002;443727.0;23139020800.0;270.362
LUX;Luxembourg;2003;447317.0;23425226752.0;276.135
LUX;Luxembourg;2004;451822.0;24177319936.0;242.005
LUX;Luxembourg;2005;457848.0;24847697920.0;242.182
LUX;Luxembourg;2006;465611.0;26033442816.0;230.76
LUX;Luxembourg;2007;474917.0;28098930688.0;249.915
LUX;Luxembourg;2008;485403.0;27632140288.0;281.129
LUX;Luxembourg;2009;496536.0;26325504000.0;257.84
LUX;Luxembourg;2010;507890.0;27499366400.0;217.804
LUX;Luxembourg;2011;519312.0;28088633344.0;269.085
LUX;Luxembourg;2012;530855.0;27989147648.0;261.988
LUX;Luxembourg;2013;542554.0;29106192384.0;346.125
LUX;Luxembourg;2014;554512.0;30743879680.0;337.27
LUX;Luxembourg;2015;566741.0;31975024640.0;0.0
LUX;Luxembourg;2016;579266.0;33357813760.0;0.0
LUX;Luxembourg;2017;591914.0;33958649856.0;0.0
LUX;Luxembourg;2018;604244.0;35015057408.0;0.0
LUX;Luxembourg;2019;615730.0;;0.0
LUX;Luxembourg;2020;625976.0;;0.0
LUX;Luxembourg;2021;634814.0;;0.0
MDG;Madagascar;2000;15766806.0;19464169472.0;230.769
MDG;Madagascar;2001;16260933.0;20859228160.0;292.135
MDG;Madagascar;2002;16765121.0;18482849792.0;275.862
MDG;Madagascar;2003;17279138.0;20521011200.0;282.828
MDG;Madagascar;2004;17802992.0;21848336384.0;318.182
MDG;Madagascar;2005;18336722.0;23144978432.0;315.315
MDG;Madagascar;2006;18880266.0;24668766208.0;327.434
MDG;Madagascar;2007;19433520.0;26556518400.0;296.61
MDG;Madagascar;2008;19996476.0;28779950080.0;325.203
MDG;Madagascar;2009;20569116.0;27740018688.0;300.813
MDG;Madagascar;2010;21151640.0;28135004160.0;340.909
MDG;Madagascar;2011;21743970.0;28854022144.0;373.134
MDG;Madagascar;2012;22346640.0;29729054720.0;417.647
MDG;Madagascar;2013;22961260.0;30395787264.0;421.622
MDG;Madagascar;2014;23589896.0;31415408640.0;411.168
MDG;Madagascar;2015;24234080.0;32385245184.0;402.913
MDG;Madagascar;2016;24894370.0;33738278912.0;410.891
MDG;Madagascar;2017;25570512.0;35065204736.0;472.727
MDG;Madagascar;2018;26262312.0;36665933824.0;422.908
MDG;Madagascar;2019;26969306.0;;440.217
MDG;Madagascar;2020;27691020.0;;452.83
MWI;Malawi;2000;11148751.0;10965810176.0;120.968
MWI;Malawi;2001;11432001.0;10477105152.0;119.048
MWI;Malawi;2002;11713663.0;10619106304.0;127.82
MWI;Malawi;2003;12000183.0;11173209088.0;111.111
MWI;Malawi;2004;12301837.0;11727015936.0;107.383
MWI;Malawi;2005;12625950.0;12058077184.0;98.039
MWI;Malawi;2006;12973693.0;12575064064.0;96.154
MWI;Malawi;2007;13341808.0;13731751936.0;94.34
MWI;Malawi;2008;13727899.0;14709903360.0;86.705
MWI;Malawi;2009;14128161.0;15876241408.0;98.837
MWI;Malawi;2010;14539609.0;16885784576.0;86.735
MWI;Malawi;2011;14962118.0;17638377472.0;80.0
MWI;Malawi;2012;15396010.0;17964285952.0;81.34
MWI;Malawi;2013;15839287.0;18903971840.0;80.952
MWI;Malawi;2014;16289550.0;19988979712.0;81.448
MWI;Malawi;2015;16745305.0;20572940288.0;81.448
MWI;Malawi;2016;17205254.0;21039450112.0;82.192
MWI;Malawi;2017;17670194.0;21881028608.0;81.731
MWI;Malawi;2018;18143214.0;22574655488.0;104.294
MWI;Malawi;2019;18628748.0;;113.924
MWI;Malawi;2020;19129956.0;;113.208
MYS;Malaysia;2000;23194252.0;305415979008.0;473.069
MYS;Malaysia;2001;23709116.0;309255241728.0;490.923
MYS;Malaysia;2002;24208390.0;328308785152.0;508.284
MYS;Malaysia;2003;24698820.0;349844013056.0;518.848
MYS;Malaysia;2004;25190646.0;376296144896.0;542.057
MYS;Malaysia;2005;25690616.0;397908672512.0;548.354
MYS;Malaysia;2006;26201954.0;423206289408.0;545.705
MYS;Malaysia;2007;26720368.0;453156765696.0;560.352
MYS;Malaysia;2008;27236004.0;478516183040.0;549.889
MYS;Malaysia;2009;27735038.0;474711556096.0;570.302
MYS;Malaysia;2010;28208028.0;514171994112.0;597.305
MYS;Malaysia;2011;28650962.0;545368309760.0;608.488
MYS;Malaysia;2012;29068190.0;575191121920.0;601.893
MYS;Malaysia;2013;29468924.0;602189201408.0;578.288
MYS;Malaysia;2014;29866606.0;638408589312.0;575.678
MYS;Malaysia;2015;30270964.0;670135287808.0;586.586
MYS;Malaysia;2016;30684652.0;698530070528.0;575.432
MYS;Malaysia;2017;31104654.0;738639609856.0;553.619
MYS;Malaysia;2018;31528034.0;773658509312.0;565.02
MYS;Malaysia;2019;31949790.0;;539.461
MYS;Malaysia;2020;32365998.0;;575.97
MYS;Malaysia;2021;32776196.0;;541.001
MDV;Maldives;2000;279396.0;;700.0
MDV;Maldives;2001;286309.0;;727.273
MDV;Maldives;2002;294185.0;;666.667
MDV;Maldives;2003;302681.0;;692.308
MDV;Maldives;2004;311265.0;;733.333
MDV;Maldives;2005;319604.0;;705.882
MDV;Maldives;2006;327489.0;;700.0
MDV;Maldives;2007;335172.0;;695.652
MDV;Maldives;2008;343448.0;;692.308
MDV;Maldives;2009;353391.0;;714.286
MDV;Maldives;2010;365730.0;;705.882
MDV;Maldives;2011;380493.0;;694.444
MDV;Maldives;2012;397231.0;;692.308
MDV;Maldives;2013;415592.0;;700.0
MDV;Maldives;2014;435018.0;;700.0
MDV;Maldives;2015;454914.0;;696.429
MDV;Maldives;2016;475505.0;;700.0
MDV;Maldives;2017;496398.0;;700.0
MDV;Maldives;2018;515703.0;;704.918
MDV;Maldives;2019;530957.0;;704.918
MDV;Maldives;2020;540542.0;;701.754
MLI;Mali;2000;10946448.0;12490369024.0;282.051
MLI;Mali;2001;11271603.0;14257387520.0;300.0
MLI;Mali;2002;11616890.0;14544527360.0;292.683
MLI;Mali;2003;11982692.0;15730793472.0;325.581
MLI;Mali;2004;12369078.0;15828927488.0;326.087
MLI;Mali;2005;12775509.0;16700208128.0;282.051
MLI;Mali;2006;13203378.0;17320427520.0;285.714
MLI;Mali;2007;13651455.0;17779654656.0;289.157
MLI;Mali;2008;14113578.0;18486106112.0;280.0
MLI;Mali;2009;14581427.0;19186286592.0;267.857
MLI;Mali;2010;15049352.0;20054726656.0;245.614
MLI;Mali;2011;15514593.0;20518699008.0;268.421
MLI;Mali;2012;15979492.0;20330371072.0;296.46
MLI;Mali;2013;16449854.0;20797007872.0;342.105
MLI;Mali;2014;16934212.0;22278942720.0;275.424
MLI;Mali;2015;17438772.0;23621842944.0;344.828
MLI;Mali;2016;17965448.0;24912134144.0;314.079
MLI;Mali;2017;18512430.0;26166958080.0;370.821
MLI;Mali;2018;19077756.0;27521622016.0;410.765
MLI;Mali;2019;19658024.0;;472.892
MLI;Mali;2020;20250834.0;;465.625
MLT;Malta;2000;393649.0;8014503936.0;1041.667
MLT;Malta;2001;396324.0;8066432512.0;1030.928
MLT;Malta;2002;398720.0;8310288384.0;975.61
MLT;Malta;2003;400858.0;8525085184.0;892.857
MLT;Malta;2004;402820.0;8566343168.0;900.901
MLT;Malta;2005;404659.0;8894058496.0;892.857
MLT;Malta;2006;406330.0;9060388864.0;884.956
MLT;Malta;2007;407854.0;9425146880.0;869.565
MLT;Malta;2008;409493.0;9744470016.0;865.801
MLT;Malta;2009;411559.0;9508432896.0;921.659
MLT;Malta;2010;414257.0;9849064448.0;947.867
MLT;Malta;2011;417720.0;9990638592.0;921.659
MLT;Malta;2012;421809.0;10262471680.0;869.565
MLT;Malta;2013;426144.0;10776326144.0;884.956
MLT;Malta;2014;430190.0;11795842048.0;888.889
MLT;Malta;2015;433559.0;12842327040.0;769.231
MLT;Malta;2016;436099.0;13651020800.0;1162.791
MLT;Malta;2017;437935.0;14540544000.0;606.061
MLT;Malta;2018;439255.0;15606394880.0;507.614
MLT;Malta;2019;440377.0;;480.769
MLT;Malta;2020;441539.0;;471.698
MLT;Malta;2021;442790.0;;406.504
MRT;Mauritania;2000;2630217.0;4838789632.0;608.696
MRT;Mauritania;2001;2702405.0;5040767488.0;629.63
MRT;Mauritania;2002;2778097.0;5178323968.0;660.0
MRT;Mauritania;2003;2857150.0;5603752960.0;638.298
MRT;Mauritania;2004;2939246.0;6050710528.0;647.059
MRT;Mauritania;2005;3024198.0;6728916992.0;640.0
MRT;Mauritania;2006;3111908.0;8166141440.0;622.222
MRT;Mauritania;2007;3202512.0;8570478592.0;617.021
MRT;Mauritania;2008;3296237.0;8846256128.0;618.182
MRT;Mauritania;2009;3393408.0;8935093248.0;568.966
MRT;Mauritania;2010;3494200.0;9559709696.0;562.5
MRT;Mauritania;2011;3598646.0;10187327488.0;590.361
MRT;Mauritania;2012;3706555.0;10792467456.0;593.407
MRT;Mauritania;2013;3817497.0;11410721792.0;542.553
MRT;Mauritania;2014;3930894.0;12165303296.0;540.816
MRT;Mauritania;2015;4046304.0;12316128256.0;500.0
MRT;Mauritania;2016;4163532.0;12527539200.0;528.926
MRT;Mauritania;2017;4282582.0;12897399808.0;549.669
MRT;Mauritania;2018;4403312.0;13278341120.0;526.627
MRT;Mauritania;2019;4525698.0;;527.473
MRT;Mauritania;2020;4649660.0;;522.727
MUS;Mauritius;2000;1185147.0;16925978624.0;634.73
MUS;Mauritius;2001;1193911.0;17186686976.0;633.333
MUS;Mauritius;2002;1201805.0;17171389440.0;630.435
MUS;Mauritius;2003;1208992.0;17855117312.0;616.162
MUS;Mauritius;2004;1215668.0;18301759488.0;619.512
MUS;Mauritius;2005;1222010.0;18300743680.0;579.439
MUS;Mauritius;2006;1228089.0;18854696960.0;642.534
MUS;Mauritius;2007;1233890.0;19614978048.0;656.652
MUS;Mauritius;2008;1239262.0;20333457408.0;655.738
MUS;Mauritius;2009;1243996.0;20585805824.0;630.081
MUS;Mauritius;2010;1247953.0;21054191616.0;640.625
MUS;Mauritius;2011;1251074.0;21489166336.0;656.371
MUS;Mauritius;2012;1253489.0;22182113280.0;660.377
MUS;Mauritius;2013;1255458.0;22889261056.0;656.934
MUS;Mauritius;2014;1257351.0;23718518784.0;650.0
MUS;Mauritius;2015;1259457.0;24548311040.0;638.596
MUS;Mauritius;2016;1261870.0;25506041856.0;641.379
MUS;Mauritius;2017;1264497.0;26478841856.0;638.513
MUS;Mauritius;2018;1267184.0;27474712576.0;629.63
MUS;Mauritius;2019;1269670.0;;623.377
MUS;Mauritius;2020;1271767.0;;613.139
MEX;Mexico;2000;98899840.0;1241194692608.0;471.792
MEX;Mexico;2001;100298152.0;1251502718976.0;487.032
MEX;Mexico;2002;101684768.0;1275458093056.0;480.062
MEX;Mexico;2003;103081024.0;1306677477376.0;457.619
MEX;Mexico;2004;104514936.0;1373060333568.0;462.751
MEX;Mexico;2005;106005192.0;1427076808704.0;462.514
MEX;Mexico;2006;107560160.0;1510627082240.0;436.882
MEX;Mexico;2007;109170496.0;1572355440640.0;440.647
MEX;Mexico;2008;110815272.0;1607400947712.0;407.167
MEX;Mexico;2009;112463880.0;1543872708608.0;433.122
MEX;Mexico;2010;114092960.0;1637760630784.0;440.437
MEX;Mexico;2011;115695472.0;1716060815360.0;460.117
MEX;Mexico;2012;117274160.0;1785373786112.0;472.409
MEX;Mexico;2013;118827160.0;1810561761280.0;444.605
MEX;Mexico;2014;120355144.0;1851266170880.0;417.98
MEX;Mexico;2015;121858248.0;1899585208320.0;426.036
MEX;Mexico;2016;123333384.0;1923887267840.0;429.469
MEX;Mexico;2017;124777328.0;1964635193344.0;420.335
MEX;Mexico;2018;126190784.0;2006599729152.0;414.052
MEX;Mexico;2019;127575528.0;;407.309
MEX;Mexico;2020;128932752.0;;390.359
MEX;Mexico;2021;130262216.0;;373.807
MDA;Moldova;2000;4202659.0;12554040320.0;634.652
MDA;Moldova;2001;4187097.0;13087727616.0;640.071
MDA;Moldova;2002;4178228.0;13857802240.0;639.706
MDA;Moldova;2003;4173276.0;14513543168.0;640.569
MDA;Moldova;2004;4167962.0;15302827008.0;639.854
MDA;Moldova;2005;4159296.0;16157469696.0;640.071
MDA;Moldova;2006;4146264.0;16628243456.0;639.373
MDA;Moldova;2007;4130129.0;16819761152.0;630.769
MDA;Moldova;2008;4112886.0;17815152640.0;628.205
MDA;Moldova;2009;4097515.0;16449232896.0;634.297
MDA;Moldova;2010;4086090.0;17302214656.0;2794.392
MDA;Moldova;2011;4079167.0;18154272768.0;2754.902
MDA;Moldova;2012;4075804.0;18018830336.0;2365.591
MDA;Moldova;2013;4074585.0;19713341440.0;2967.033
MDA;Moldova;2014;4073407.0;20658520064.0;2958.333
MDA;Moldova;2015;4070705.0;20576700416.0;3053.763
MDA;Moldova;2016;4066013.0;21399023616.0;3155.555
MDA;Moldova;2017;4059687.0;22402852864.0;3155.555
MDA;Moldova;2018;4051950.0;23299414016.0;2989.474
MDA;Moldova;2019;4043258.0;;3053.763
MDA;Moldova;2020;4033963.0;;647.059
MDA;Moldova;2021;4024025.0;;629.857
MNG;Mongolia;2000;2397417.0;7225650688.0;819.149
MNG;Mongolia;2001;2419594.0;7799420416.0;820.069
MNG;Mongolia;2002;2443261.0;8569503232.0;819.398
MNG;Mongolia;2003;2468765.0;9616039936.0;821.192
MNG;Mongolia;2004;2496394.0;11156312064.0;821.317
MNG;Mongolia;2005;2526429.0;12547451904.0;821.212
MNG;Mongolia;2006;2558854.0;14288905216.0;819.242
MNG;Mongolia;2007;2593819.0;16520107008.0;819.444
MNG;Mongolia;2008;2631899.0;18865760256.0;818.414
MNG;Mongolia;2009;2673794.0;19534581760.0;817.259
MNG;Mongolia;2010;2719902.0;21791068160.0;810.345
MNG;Mongolia;2011;2770357.0;26811267072.0;807.963
MNG;Mongolia;2012;2824698.0;30114910208.0;810.154
MNG;Mongolia;2013;2881783.0;33619040256.0;798.729
MNG;Mongolia;2014;2940111.0;36271697920.0;786.982
MNG;Mongolia;2015;2998433.0;37107212288.0;786.127
MNG;Mongolia;2016;3056358.0;37463158784.0;782.364
MNG;Mongolia;2017;3113788.0;39174762496.0;782.609
MNG;Mongolia;2018;3170214.0;41531756544.0;764.706
MNG;Mongolia;2019;3225166.0;;739.663
MNG;Mongolia;2020;3278292.0;;732.644
MNG;Mongolia;2021;3329282.0;;725.974
MNE;Montenegro;2005;616388.0;5587145728.0;299.652
MNE;Montenegro;2006;617863.0;6395709440.0;345.763
MNE;Montenegro;2007;619554.0;7462959616.0;345.794
MNE;Montenegro;2008;621312.0;8414771200.0;388.693
MNE;Montenegro;2009;622933.0;8371377664.0;224.638
MNE;Montenegro;2010;624279.0;9033098240.0;276.119
MNE;Montenegro;2011;625271.0;9801452544.0;460.377
MNE;Montenegro;2012;625931.0;9593079808.0;407.018
MNE;Montenegro;2013;626342.0;9985414144.0;314.721
MNE;Montenegro;2014;626650.0;10205667328.0;378.549
MNE;Montenegro;2015;626957.0;10689585152.0;426.667
MNE;Montenegro;2016;627271.0;10966155264.0;353.503
MNE;Montenegro;2017;627563.0;11443806208.0;459.677
MNE;Montenegro;2018;627803.0;11980409856.0;347.368
MNE;Montenegro;2019;627988.0;;371.345
MNE;Montenegro;2020;628062.0;;421.053
MNE;Montenegro;2021;628051.0;;350.685
MAR;Morocco;2000;28793672.0;136310685696.0;693.462
MAR;Morocco;2001;29126322.0;146279415808.0;689.884
MAR;Morocco;2002;29454766.0;150893953024.0;732.204
MAR;Morocco;2003;29782884.0;159964561408.0;710.048
MAR;Morocco;2004;30115196.0;167760838656.0;706.826
MAR;Morocco;2005;30455562.0;173624639488.0;667.234
MAR;Morocco;2006;30804690.0;187290255360.0;662.07
MAR;Morocco;2007;31163670.0;194460172288.0;668.045
MAR;Morocco;2008;31536806.0;206522777600.0;655.531
MAR;Morocco;2009;31929088.0;215877484544.0;590.617
MAR;Morocco;2010;32343384.0;224738361344.0;554.397
MAR;Morocco;2011;32781860.0;237165936640.0;590.008
MAR;Morocco;2012;33241898.0;244646084608.0;604.877
MAR;Morocco;2013;33715704.0;256075628544.0;539.105
MAR;Morocco;2014;34192360.0;262911197184.0;566.627
MAR;Morocco;2015;34663608.0;275091619840.0;569.243
MAR;Morocco;2016;35126272.0;279436951552.0;576.247
MAR;Morocco;2017;35581256.0;291271114752.0;588.981
MAR;Morocco;2018;36029088.0;299980095488.0;574.591
MAR;Morocco;2019;36471764.0;;576.117
MAR;Morocco;2020;36910560.0;;571.064
MAR;Morocco;2021;37344784.0;;
MOZ;Mozambique;2000;17711926.0;20141916160.0;26.015
MOZ;Mozambique;2001;18221884.0;20943671296.0;25.489
MOZ;Mozambique;2002;18764146.0;21025374208.0;26.149
MOZ;Mozambique;2003;19331098.0;20673806336.0;27.675
MOZ;Mozambique;2004;19910548.0;20561729536.0;27.515
MOZ;Mozambique;2005;20493928.0;20658225152.0;26.535
MOZ;Mozambique;2006;21080108.0;20951971840.0;25.974
MOZ;Mozambique;2007;21673318.0;20803538944.0;25.689
MOZ;Mozambique;2008;22276596.0;20553353216.0;25.965
MOZ;Mozambique;2009;22894718.0;20249942016.0;24.955
MOZ;Mozambique;2010;23531566.0;20039610368.0;26.586
MOZ;Mozambique;2011;24187500.0;19919628288.0;26.898
MOZ;Mozambique;2012;24862674.0;21418940416.0;26.543
MOZ;Mozambique;2013;25560752.0;23018831872.0;36.536
MOZ;Mozambique;2014;26286192.0;24796993536.0;64.92
MOZ;Mozambique;2015;27042002.0;26497042432.0;90.447
MOZ;Mozambique;2016;27829930.0;27447091200.0;128.44
MOZ;Mozambique;2017;28649008.0;28473886720.0;131.626
MOZ;Mozambique;2018;29496010.0;29449971712.0;119.43
MOZ;Mozambique;2019;30366042.0;;134.519
MOZ;Mozambique;2020;31255436.0;;129.775
MMR;Myanmar;2000;46719700.0;84093542400.0;316.973
MMR;Myanmar;2001;47225116.0;92175081472.0;305.123
MMR;Myanmar;2002;47702164.0;101591490560.0;287.149
MMR;Myanmar;2003;48148908.0;113781440512.0;301.676
MMR;Myanmar;2004;48564488.0;127115616256.0;307.978
MMR;Myanmar;2005;48949928.0;142039121920.0;283.993
MMR;Myanmar;2006;49301052.0;158028611584.0;261.307
MMR;Myanmar;2007;49621480.0;174123352064.0;245.557
MMR;Myanmar;2008;49929640.0;177512906752.0;220.84
MMR;Myanmar;2009;50250368.0;183291527168.0;147.059
MMR;Myanmar;2010;50600828.0;189724114944.0;188.011
MMR;Myanmar;2011;50990612.0;197359075328.0;143.154
MMR;Myanmar;2012;51413704.0;211845251072.0;163.966
MMR;Myanmar;2013;51852464.0;229512151040.0;163.88
MMR;Myanmar;2014;52280816.0;247629414400.0;206.395
MMR;Myanmar;2015;52680724.0;265615310848.0;224.516
MMR;Myanmar;2016;53045200.0;282251788288.0;246.101
MMR;Myanmar;2017;53382520.0;298481287168.0;259.788
MMR;Myanmar;2018;53708316.0;317599023104.0;246.426
MMR;Myanmar;2019;54045420.0;;301.447
MMR;Myanmar;2020;54409792.0;;311.102
MMR;Myanmar;2021;54806016.0;;
NAM;Namibia;2000;1794583.0;11306642432.0;42.857
NAM;Namibia;2001;1823667.0;11455887360.0;22.059
NAM;Namibia;2002;1851519.0;12022087680.0;20.69
NAM;Namibia;2003;1879113.0;12213628928.0;33.113
NAM;Namibia;2004;1907737.0;13656686592.0;25.157
NAM;Namibia;2005;1938316.0;14023657472.0;41.916
NAM;Namibia;2006;1971318.0;15036091392.0;65.476
NAM;Namibia;2007;2006516.0;15867124736.0;44.025
NAM;Namibia;2008;2043382.0;16311734272.0;103.03
NAM;Namibia;2009;2081039.0;16383498240.0;61.224
NAM;Namibia;2010;2118877.0;17398968320.0;53.435
NAM;Namibia;2011;2156698.0;18309781504.0;41.958
NAM;Namibia;2012;2194777.0;19237945344.0;42.945
NAM;Namibia;2013;2233506.0;20326299648.0;52.239
NAM;Namibia;2014;2273426.0;21637730304.0;33.113
NAM;Namibia;2015;2314901.0;22783369216.0;44.872
NAM;Namibia;2016;2358044.0;23031048192.0;47.619
NAM;Namibia;2017;2402623.0;23016767488.0;47.904
NAM;Namibia;2018;2448300.0;23095486464.0;42.373
NAM;Namibia;2019;2494524.0;;48.544
NAM;Namibia;2020;2540916.0;;56.604
NRU;Nauru;2000;10335.0;;666.667
NRU;Nauru;2001;10219.0;;666.667
NRU;Nauru;2002;10102.0;;666.667
NRU;Nauru;2003;9990.0;;666.667
NRU;Nauru;2004;9906.0;;666.667
NRU;Nauru;2005;9848.0;;666.667
NRU;Nauru;2006;9827.0;;666.667
NRU;Nauru;2007;9846.0;;500.0
NRU;Nauru;2008;9880.0;;500.0
NRU;Nauru;2009;9945.0;;500.0
NRU;Nauru;2010;10009.0;;500.0
NRU;Nauru;2011;10069.0;;500.0
NRU;Nauru;2012;10136.0;;500.0
NRU;Nauru;2013;10208.0;;500.0
NRU;Nauru;2014;10289.0;;500.0
NRU;Nauru;2015;10374.0;;666.667
NRU;Nauru;2016;10474.0;;666.667
NRU;Nauru;2017;10577.0;;666.667
NRU;Nauru;2018;10678.0;;666.667
NRU;Nauru;2019;10764.0;;666.667
NRU;Nauru;2020;10834.0;;750.0
NPL;Nepal;2000;23941100.0;39381725184.0;47.337
NPL;Nepal;2001;24347114.0;41523109888.0;27.027
NPL;Nepal;2002;24725624.0;41501458432.0;28.302
NPL;Nepal;2003;25080880.0;43073953792.0;22.321
NPL;Nepal;2004;25419338.0;45033771008.0;29.289
NPL;Nepal;2005;25744500.0;46375899136.0;28.0
NPL;Nepal;2006;26066688.0;48016625664.0;29.412
